Date,Year,Month,Channel,Data_Source,Campaign_Name,Impressions,Clicks,CTR,Spend,CPC,Conversions,CVR,Revenue,ROAS
2023-12-01,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,65905,2001,0.030362,5712.69,2.8549,65,0.032484,5531.32,0.97
2023-12-01,2023,12,Paid Search,Bing Ads,BG_Search_Brand,41380,2481,0.059957,3075.47,1.2396,97,0.039097,7485.79,2.43
2023-12-01,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,47586,2512,0.052789,2877.22,1.1454,78,0.031051,8654.52,3.01
2023-12-01,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,44011,409,0.009293,540.9,1.3225,8,0.01956,805.54,1.49
2023-12-01,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,74027,947,0.012793,1230.03,1.2989,29,0.030623,2325.93,1.89
2023-12-01,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,69018,1226,0.017763,1538.89,1.2552,26,0.021207,2702.89,1.76
2023-12-01,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,45753,413,0.009027,301.45,0.7299,9,0.021792,760.18,2.52
2023-12-01,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,86729,705,0.008129,731.34,1.0374,16,0.022695,989.11,1.35
2023-12-01,2023,12,Organic,Google Search Console,SEO_Organic_Blog,76687,1753,0.022859,0.0,0.0,32,0.018254,2761.79,
2023-12-01,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,47366,1491,0.031478,0.0,0.0,23,0.015426,2260.16,
2023-12-01,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,46915,1154,0.024598,0.0,0.0,25,0.021664,1877.47,
2023-12-01,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,51473,525,0.0102,0.0,0.0,8,0.015238,830.7,
2023-12-02,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,53695,76,0.001415,28.38,0.3734,1,0.013158,82.22,2.9
2023-12-02,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,31981,63,0.00197,25.23,0.4005,1,0.015873,103.51,4.1
2023-12-02,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,21756,19,0.000873,7.92,0.4168,0,0.0,0.0,0.0
2023-12-02,2023,12,Programmatic,StackAdapt,SA_Video_Intent,45953,80,0.001741,20.84,0.2605,1,0.0125,65.59,3.15
2023-12-02,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,25134,1374,0.054667,2616.22,1.9041,50,0.03639,3765.5,1.44
2023-12-02,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,33411,2165,0.064799,4732.73,2.186,92,0.042494,9588.33,2.03
2023-12-02,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,31690,652,0.020574,1384.49,2.1235,19,0.029141,1222.76,0.88
2023-12-02,2023,12,Paid Search,Bing Ads,BG_Search_Brand,32146,2147,0.066789,4888.15,2.2767,62,0.028878,6058.22,1.24
2023-12-02,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,34056,1047,0.030743,1011.87,0.9664,53,0.050621,4534.72,4.48
2023-12-02,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,37448,570,0.015221,920.66,1.6152,11,0.019298,1002.81,1.09
2023-12-02,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,41115,465,0.01131,222.8,0.4791,15,0.032258,1453.91,6.53
2023-12-02,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,35313,442,0.012517,399.2,0.9032,15,0.033937,1168.48,2.93
2023-12-02,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,42102,475,0.011282,464.64,0.9782,9,0.018947,754.81,1.62
2023-12-02,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,43692,796,0.018218,1279.26,1.6071,16,0.020101,1171.68,0.92
2023-12-02,2023,12,Organic,Google Search Console,SEO_Organic_Blog,40387,755,0.018694,0.0,0.0,12,0.015894,1151.17,
2023-12-02,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,36494,807,0.022113,0.0,0.0,18,0.022305,1218.29,
2023-12-02,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,51654,1182,0.022883,0.0,0.0,17,0.014382,1693.34,
2023-12-02,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,48787,960,0.019677,0.0,0.0,14,0.014583,1226.26,
2023-12-03,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,38085,19,0.000499,10.59,0.5572,0,0.0,0.0,0.0
2023-12-03,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,33563,48,0.00143,23.51,0.4898,1,0.020833,88.7,3.77
2023-12-03,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,29681,47,0.001584,22.89,0.487,0,0.0,0.0,0.0
2023-12-03,2023,12,Programmatic,StackAdapt,SA_Video_Intent,33010,57,0.001727,21.61,0.3791,1,0.017544,58.36,2.7
2023-12-03,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,34261,1321,0.038557,4381.01,3.3164,43,0.032551,3770.58,0.86
2023-12-03,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,55972,2390,0.0427,3688.32,1.5432,77,0.032218,6729.86,1.82
2023-12-03,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,29738,1023,0.0344,2254.71,2.204,31,0.030303,2366.01,1.05
2023-12-03,2023,12,Paid Search,Bing Ads,BG_Search_Brand,43983,1404,0.031921,4266.21,3.0386,77,0.054843,6477.19,1.52
2023-12-03,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,40505,1560,0.038514,3762.9,2.4121,63,0.040385,7251.36,1.93
2023-12-03,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,52722,654,0.012405,362.16,0.5538,17,0.025994,1496.21,4.13
2023-12-03,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,35142,471,0.013403,359.15,0.7625,16,0.03397,1452.46,4.04
2023-12-03,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,28317,278,0.009817,313.7,1.1284,5,0.017986,462.9,1.48
2023-12-03,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,47959,691,0.014408,853.5,1.2352,18,0.026049,1531.88,1.79
2023-12-03,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,34077,389,0.011415,397.0,1.0206,7,0.017995,785.77,1.98
2023-12-03,2023,12,Organic,Google Search Console,SEO_Organic_Blog,66012,2452,0.037145,0.0,0.0,36,0.014682,2852.24,
2023-12-03,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,52186,1538,0.029472,0.0,0.0,23,0.014954,2148.05,
2023-12-03,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,75901,2123,0.027971,0.0,0.0,37,0.017428,3915.61,
2023-12-03,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,55190,2021,0.036619,0.0,0.0,33,0.016329,3177.76,
2023-12-04,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,64372,76,0.001181,27.55,0.3625,1,0.013158,83.3,3.02
2023-12-04,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,70921,65,0.000917,27.94,0.4298,1,0.015385,71.22,2.55
2023-12-04,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,50717,79,0.001558,55.28,0.6998,1,0.012658,103.47,1.87
2023-12-04,2023,12,Programmatic,StackAdapt,SA_Video_Intent,76285,121,0.001586,46.37,0.3832,1,0.008264,111.61,2.41
2023-12-04,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,37075,2079,0.056076,6782.22,3.2622,113,0.054353,10622.86,1.57
2023-12-04,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,57059,1712,0.030004,3985.67,2.3281,92,0.053738,6263.55,1.57
2023-12-04,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,53683,1326,0.024701,4118.77,3.1062,45,0.033937,4359.04,1.06
2023-12-04,2023,12,Paid Search,Bing Ads,BG_Search_Brand,99631,6196,0.062189,11076.47,1.7877,452,0.07295,41664.22,3.76
2023-12-04,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,39268,1304,0.033208,3624.76,2.7797,33,0.025307,2530.28,0.7
2023-12-04,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,31188,530,0.016994,657.64,1.2408,13,0.024528,1006.24,1.53
2023-12-04,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,102081,1384,0.013558,1511.14,1.0919,44,0.031792,2771.1,1.83
2023-12-04,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,49814,812,0.016301,916.03,1.1281,17,0.020936,1211.17,1.32
2023-12-04,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,33151,470,0.014178,471.44,1.0031,12,0.025532,975.36,2.07
2023-12-04,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,56317,826,0.014667,514.96,0.6234,15,0.01816,1382.13,2.68
2023-12-04,2023,12,Organic,Google Search Console,SEO_Organic_Blog,35169,683,0.019421,0.0,0.0,11,0.016105,924.67,
2023-12-04,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,59153,2289,0.038696,0.0,0.0,29,0.012669,2237.59,
2023-12-04,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,51665,1571,0.030407,0.0,0.0,35,0.022279,2937.85,
2023-12-04,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,67838,1992,0.029364,0.0,0.0,33,0.016566,678.78,
2023-12-05,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,40224,30,0.000746,10.48,0.3494,0,0.0,0.0,0.0
2023-12-05,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,32806,55,0.001677,26.71,0.4856,1,0.018182,99.57,3.73
2023-12-05,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,46195,75,0.001624,34.42,0.4589,1,0.013333,82.46,2.4
2023-12-05,2023,12,Programmatic,StackAdapt,SA_Video_Intent,34377,59,0.001716,23.53,0.3988,0,0.0,0.0,0.0
2023-12-05,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,44129,2513,0.056947,4375.34,1.7411,119,0.047354,7892.34,1.8
2023-12-05,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,43249,2175,0.05029,5415.8,2.49,70,0.032184,4933.85,0.91
2023-12-05,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,49942,3091,0.061892,8737.55,2.8268,87,0.028146,8362.23,0.96
2023-12-05,2023,12,Paid Search,Bing Ads,BG_Search_Brand,46346,1627,0.035106,4011.53,2.4656,74,0.045482,7164.9,1.79
2023-12-05,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,48250,2271,0.047067,5059.41,2.2278,77,0.033906,5926.78,1.17
2023-12-05,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,27648,385,0.013925,422.01,1.0961,9,0.023377,1070.78,2.54
2023-12-05,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,47745,842,0.017635,1074.44,1.2761,28,0.033254,2430.94,2.26
2023-12-05,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,36452,265,0.00727,291.94,1.1016,5,0.018868,390.86,1.34
2023-12-05,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,57953,811,0.013994,793.95,0.979,9,0.011097,853.29,1.07
2023-12-05,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,68440,1020,0.014904,981.79,0.9625,19,0.018627,1382.4,1.41
2023-12-05,2023,12,Organic,Google Search Console,SEO_Organic_Blog,45609,779,0.01708,0.0,0.0,14,0.017972,1440.27,
2023-12-05,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,126643,2910,0.022978,0.0,0.0,48,0.016495,5165.28,
2023-12-05,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,61961,1797,0.029002,0.0,0.0,27,0.015025,3021.23,
2023-12-05,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,43017,1140,0.026501,0.0,0.0,23,0.020175,2315.58,
2023-12-06,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,61289,54,0.000881,31.33,0.5802,0,0.0,0.0,0.0
2023-12-06,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,32357,46,0.001422,24.39,0.5303,1,0.021739,89.7,3.68
2023-12-06,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,57177,110,0.001924,47.61,0.4328,1,0.009091,64.22,1.35
2023-12-06,2023,12,Programmatic,StackAdapt,SA_Video_Intent,30343,28,0.000923,14.12,0.5044,0,0.0,0.0,0.0
2023-12-06,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,49448,1604,0.032438,5604.6,3.4941,79,0.049252,6853.18,1.22
2023-12-06,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,68562,4436,0.064701,9750.61,2.1981,218,0.049143,13593.8,1.39
2023-12-06,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,33913,2176,0.064164,5017.43,2.3058,60,0.027574,5583.96,1.11
2023-12-06,2023,12,Paid Search,Bing Ads,BG_Search_Brand,75591,2740,0.036248,8887.56,3.2436,156,0.056934,13775.44,1.55
2023-12-06,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,41936,2623,0.062548,6916.81,2.637,91,0.034693,7056.77,1.02
2023-12-06,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,39382,431,0.010944,388.83,0.9021,8,0.018561,394.32,1.01
2023-12-06,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,44949,276,0.00614,357.01,1.2935,7,0.025362,481.49,1.35
2023-12-06,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,66066,931,0.014092,975.89,1.0482,24,0.025779,1714.25,1.76
2023-12-06,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,43142,331,0.007672,495.6,1.4973,4,0.012085,389.7,0.79
2023-12-06,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,61043,736,0.012057,985.63,1.3392,16,0.021739,1435.81,1.46
2023-12-06,2023,12,Organic,Google Search Console,SEO_Organic_Blog,31622,898,0.028398,0.0,0.0,14,0.01559,1021.75,
2023-12-06,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,70386,635,0.009022,0.0,0.0,8,0.012598,488.12,
2023-12-06,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,77643,1136,0.014631,0.0,0.0,15,0.013204,1694.37,
2023-12-06,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,52755,1367,0.025912,0.0,0.0,30,0.021946,2785.92,
2023-12-07,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,80099,57,0.000712,24.99,0.4384,0,0.0,0.0,0.0
2023-12-07,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,30894,62,0.002007,25.32,0.4084,1,0.016129,102.07,4.03
2023-12-07,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,46807,57,0.001218,34.71,0.6089,0,0.0,0.0,0.0
2023-12-07,2023,12,Programmatic,StackAdapt,SA_Video_Intent,46407,72,0.001551,46.0,0.6388,1,0.013889,86.31,1.88
2023-12-07,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,55124,1385,0.025125,3598.26,2.598,58,0.041877,5003.96,1.39
2023-12-07,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,47286,1018,0.021529,2412.61,2.37,56,0.05501,4764.04,1.97
2023-12-07,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,46100,1720,0.03731,3298.0,1.9174,48,0.027907,5173.9,1.57
2023-12-07,2023,12,Paid Search,Bing Ads,BG_Search_Brand,71814,2951,0.041092,7118.82,2.4123,193,0.065402,12730.39,1.79
2023-12-07,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,66440,3760,0.056592,8754.2,2.3282,191,0.050798,18448.69,2.11
2023-12-07,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,45833,816,0.017804,1175.75,1.4409,20,0.02451,1883.77,1.6
2023-12-07,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,71895,1011,0.014062,1227.35,1.214,29,0.028684,2553.03,2.08
2023-12-07,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,40319,617,0.015303,291.86,0.473,17,0.027553,1448.75,4.96
2023-12-07,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,66526,618,0.00929,758.64,1.2276,14,0.022654,1319.63,1.74
2023-12-07,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,56087,733,0.013069,979.42,1.3362,15,0.020464,1846.28,1.89
2023-12-07,2023,12,Organic,Google Search Console,SEO_Organic_Blog,57395,1883,0.032808,0.0,0.0,15,0.007966,1173.83,
2023-12-07,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,84263,920,0.010918,0.0,0.0,17,0.018478,1766.05,
2023-12-07,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,75197,1602,0.021304,0.0,0.0,10,0.006242,852.56,
2023-12-07,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,66499,2203,0.033128,0.0,0.0,46,0.020881,3833.4,
2023-12-08,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,64929,99,0.001525,53.3,0.5384,0,0.0,0.0,0.0
2023-12-08,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,43674,107,0.00245,52.91,0.4945,1,0.009346,69.55,1.31
2023-12-08,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,44656,85,0.001903,50.2,0.5906,0,0.0,0.0,0.0
2023-12-08,2023,12,Programmatic,StackAdapt,SA_Video_Intent,55929,87,0.001556,42.18,0.4849,1,0.011494,69.72,1.65
2023-12-08,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,38574,1424,0.036916,3427.31,2.4068,75,0.052669,5917.87,1.73
2023-12-08,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,40880,1099,0.026884,3016.09,2.7444,70,0.063694,5548.44,1.84
2023-12-08,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,41847,3035,0.072526,11818.76,3.8942,125,0.041186,11945.23,1.01
2023-12-08,2023,12,Paid Search,Bing Ads,BG_Search_Brand,59610,2028,0.034021,4050.72,1.9974,105,0.051775,9267.49,2.29
2023-12-08,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,62241,3037,0.048794,6201.43,2.042,58,0.019098,4222.33,0.68
2023-12-08,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,36440,435,0.011937,429.52,0.9874,9,0.02069,773.82,1.8
2023-12-08,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,61763,1012,0.016385,1381.25,1.3649,38,0.037549,2879.2,2.08
2023-12-08,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,47378,489,0.010321,407.77,0.8339,7,0.014315,644.75,1.58
2023-12-08,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,43391,671,0.015464,789.21,1.1762,10,0.014903,1008.82,1.28
2023-12-08,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,49461,522,0.010554,599.05,1.1476,10,0.019157,945.6,1.58
2023-12-08,2023,12,Organic,Google Search Console,SEO_Organic_Blog,64850,1113,0.017163,0.0,0.0,15,0.013477,1252.19,
2023-12-08,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,58923,2060,0.034961,0.0,0.0,37,0.017961,3612.74,
2023-12-08,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,60965,1235,0.020258,0.0,0.0,20,0.016194,1549.15,
2023-12-08,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,51665,2014,0.038982,0.0,0.0,34,0.016882,2892.9,
2023-12-09,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,55235,89,0.001611,38.61,0.4338,1,0.011236,90.72,2.35
2023-12-09,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,25059,55,0.002195,28.2,0.5127,1,0.018182,73.72,2.61
2023-12-09,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,26748,31,0.001159,14.25,0.4596,0,0.0,0.0,0.0
2023-12-09,2023,12,Programmatic,StackAdapt,SA_Video_Intent,37153,58,0.001561,15.53,0.2678,0,0.0,0.0,0.0
2023-12-09,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,35923,2510,0.069872,6575.32,2.6196,102,0.040637,8321.3,1.27
2023-12-09,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,41789,2004,0.047955,5518.82,2.7539,112,0.055888,9938.16,1.8
2023-12-09,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,35399,2599,0.07342,5255.59,2.0222,91,0.035013,9548.66,1.82
2023-12-09,2023,12,Paid Search,Bing Ads,BG_Search_Brand,33592,943,0.028072,2098.79,2.2256,39,0.041357,2924.59,1.39
2023-12-09,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,38811,2147,0.055319,6868.34,3.199,34,0.015836,2981.29,0.43
2023-12-09,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,22287,318,0.014268,204.87,0.6443,6,0.018868,498.48,2.43
2023-12-09,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,35919,611,0.01701,538.87,0.8819,20,0.032733,1361.94,2.53
2023-12-09,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,39901,417,0.010451,309.92,0.7432,9,0.021583,638.42,2.06
2023-12-09,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,27559,391,0.014188,279.89,0.7158,6,0.015345,421.82,1.51
2023-12-09,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,41605,603,0.014493,784.1,1.3003,13,0.021559,1458.81,1.86
2023-12-09,2023,12,Organic,Google Search Console,SEO_Organic_Blog,42044,807,0.019194,0.0,0.0,10,0.012392,805.29,
2023-12-09,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,32853,987,0.030043,0.0,0.0,14,0.014184,1071.55,
2023-12-09,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,76527,1531,0.020006,0.0,0.0,31,0.020248,3317.44,
2023-12-09,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,39284,199,0.005066,0.0,0.0,3,0.015075,297.64,
2023-12-10,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,34362,52,0.001513,23.89,0.4595,0,0.0,0.0,0.0
2023-12-10,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,30418,55,0.001808,25.38,0.4614,1,0.018182,98.15,3.87
2023-12-10,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,34073,53,0.001555,21.51,0.4059,0,0.0,0.0,0.0
2023-12-10,2023,12,Programmatic,StackAdapt,SA_Video_Intent,26918,35,0.0013,11.9,0.3399,0,0.0,0.0,0.0
2023-12-10,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,30433,1638,0.053823,2601.84,1.5884,112,0.068376,12103.39,4.65
2023-12-10,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,36070,1438,0.039867,4739.51,3.2959,92,0.063978,10336.44,2.18
2023-12-10,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,29513,1284,0.043506,4184.3,3.2588,40,0.031153,1405.95,0.34
2023-12-10,2023,12,Paid Search,Bing Ads,BG_Search_Brand,42350,1583,0.037379,4842.98,3.0594,52,0.032849,4617.14,0.95
2023-12-10,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,49983,2572,0.051457,7169.69,2.7876,98,0.038103,6705.62,0.94
2023-12-10,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,26508,380,0.014335,606.73,1.5966,9,0.023684,799.99,1.32
2023-12-10,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,28346,565,0.019932,589.58,1.0435,18,0.031858,1623.16,2.75
2023-12-10,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,45924,1017,0.022145,1239.65,1.2189,25,0.024582,1765.65,1.42
2023-12-10,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,25981,426,0.016397,707.37,1.6605,4,0.00939,348.52,0.49
2023-12-10,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,47355,718,0.015162,757.53,1.0551,14,0.019499,1135.69,1.5
2023-12-10,2023,12,Organic,Google Search Console,SEO_Organic_Blog,65417,1398,0.021371,0.0,0.0,25,0.017883,2256.78,
2023-12-10,2023,12,Organic,Google Search Console,SEO_Organic_ProductPages,47211,1840,0.038974,0.0,0.0,26,0.01413,2157.16,
2023-12-10,2023,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,59530,2376,0.039913,0.0,0.0,19,0.007997,1666.9,
2023-12-10,2023,12,Organic,Organic Social Platform,SM_Instagram_Organic,59541,1767,0.029677,0.0,0.0,33,0.018676,3333.42,
2023-12-11,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,63154,86,0.001362,33.11,0.385,1,0.011628,77.87,2.35
2023-12-11,2023,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,40318,95,0.002356,37.67,0.3966,2,0.021053,202.02,5.36
2023-12-11,2023,12,Programmatic,StackAdapt,SA_Native_Awareness,57911,94,0.001623,48.86,0.5198,0,0.0,0.0,0.0
2023-12-11,2023,12,Programmatic,StackAdapt,SA_Video_Intent,70962,139,0.001959,74.03,0.5326,1,0.007194,88.56,1.2
2023-12-11,2023,12,Paid Search,Google Ads,GG_Search_Brand_Core,41197,1802,0.043741,2445.96,1.3574,87,0.04828,8407.82,3.44
2023-12-11,2023,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,43533,1922,0.04415,4195.14,2.1827,88,0.045786,10220.96,2.44
2023-12-11,2023,12,Paid Search,Google Ads,GG_PerformanceMax_Products,49369,3394,0.068748,6569.52,1.9356,73,0.021509,3760.85,0.57
2023-12-11,2023,12,Paid Search,Bing Ads,BG_Search_Brand,44896,1759,0.039179,4569.58,2.5978,99,0.056282,8766.68,1.92
2023-12-11,2023,12,Paid Search,Bing Ads,BG_Search_Competitors,57840,2401,0.041511,6140.04,2.5573,82,0.034152,8442.43,1.37
2023-12-11,2023,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,49327,754,0.015286,589.64,0.782,10,0.013263,640.03,1.09
2023-12-11,2023,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,57103,714,0.012504,581.22,0.814,18,0.02521,2033.61,3.5
2023-12-11,2023,12,Paid Social,Facebook Ads,IG_Stories_Engagement,55166,516,0.009354,394.84,0.7652,12,0.023256,1027.8,2.6
2023-12-11,2023,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,34185,245,0.007167,210.36,0.8586,4,0.016327,269.98,1.28
2023-12-11,2023,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,38764,577,0.014885,721.7,1.2508,12,0.020797,1028.51,1.43
2023-12-11,2023,12,Organic,Google Search Console,SEO_Organic_Blog,53032,1396,0.026324,0.0,0.0,29,0.020774,3158.4,
